standard_id,designation,title,publisher,record_type,country_scope,primary_category,latest_known_edition,applicability,summary,official_url,source_download_url,notes
IEEE-C37-106-2022,IEEE C37.106-2022,IEEE Guide for Abnormal Frequency Protection for Power Generating Plants,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.106-2022.",https://standards.ieee.org/ieee/C37.106/7414,,IEEE SA page status: Active Standard. Published: 2023-05-05. IEEE record number: 7414.
IEEE-C37-108-2021,IEEE C37.108-2021,IEEE Guide for Protection of Secondary Network Systems,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.108-2021.",https://standards.ieee.org/ieee/C37.108/6675,,IEEE SA page status: Active Standard. Published: 2021-04-23. IEEE record number: 6675.
IEEE-C37-109-2023,IEEE C37.109-2023,IEEE Guide for the Protection of Shunt Reactors,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.109-2023.",https://standards.ieee.org/ieee/C37.109/7684,,IEEE SA page status: Active Standard. Published: 2024-05-14. IEEE record number: 7684.
IEEE-C37-110-2023,IEEE C37.110-2023,IEEE Guide for the Application of Current Transformers Used for Protective Relaying Purposes,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.110-2023.",https://standards.ieee.org/ieee/C37.110/6175,,IEEE SA page status: Active Standard. Published: 2023-05-24. IEEE record number: 6175.
IEEE-C37-112-2018,IEEE C37.112-2018,IEEE Standard for Inverse-Time Characteristics Equations for Overcurrent Relays,IEEE,standard,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.112-2018.",https://standards.ieee.org/ieee/C37.112/7036,,IEEE SA page status: Active Standard. Published: 2019-02-05. IEEE record number: 7036.
IEEE-C37-113-2025,IEEE C37.113-2025,IEEE Guide for Protective Relay Applications to Transmission Lines,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.113-2025.",https://standards.ieee.org/ieee/C37.113/10433,,IEEE SA page status: Active Standard. Published: 2026-05-01. IEEE record number: 10433.
IEEE-C37-116-2018,IEEE C37.116-2018,IEEE Guide for Protective Relay Application to Transmission-Line Series Capacitor Banks,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.116-2018.",https://standards.ieee.org/ieee/C37.116/5837,,IEEE SA page status: Active Standard. Published: 2018-10-19. IEEE record number: 5837.
IEEE-C37-118-2-2024,IEEE C37.118.2-2024,IEEE Standard for Synchrophasor Data Transfer for Power Systems,IEEE,standard,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.118.2-2024.",https://standards.ieee.org/ieee/C37.118.2/7077,,IEEE SA page status: Active Standard. Published: 2024-12-13. IEEE record number: 7077.
IEEE-C37-119-2025,IEEE C37.119-2025,IEEE Guide for Power System Circuit Breaker Failure Protection,IEEE,guide,International / North America,C37 switchgear and protection equipment - Circuit Breakers,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.119-2025.",https://standards.ieee.org/ieee/C37.119/10900,,IEEE SA page status: Active Standard. Published: 2026-01-30. IEEE record number: 10900.
IEEE-C37-120-2021,IEEE C37.120-2021,IEEE Guide for Protection System Redundancy for Power System Reliability,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.120-2021.",https://standards.ieee.org/ieee/C37.120/7143,,IEEE SA page status: Active Standard. Published: 2022-02-28. IEEE record number: 7143.
IEEE-C37-121-2020,IEEE C37.121-2020,IEEE Guide for Switchgear--Unit Substation--Requirements,IEEE,guide,International / North America,C37 switchgear and protection equipment - Switchgear Assemblies,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.121-2020.",https://standards.ieee.org/ieee/C37.121/10133,,IEEE SA page status: Active Standard. Published: 2021-03-09. IEEE record number: 10133.
IEEE-C37-122-2021,IEEE C37.122-2021,IEEE Standard for High-Voltage Gas-Insulated Substations Rated Above 52 kV,IEEE,standard,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.122-2021.",https://standards.ieee.org/ieee/C37.122/7281,,IEEE SA page status: Active Standard. Published: 2021-08-25. IEEE record number: 7281.
IEEE-C37-122-2-2022,IEEE C37.122.2-2022,IEEE Guide for the Application of Gas Insulated Substations 1 kV to 52 kV,IEEE,guide,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.122.2-2022.",https://standards.ieee.org/ieee/C37.122.2/7660,,IEEE SA page status: Active Standard. Published: 2023-04-28. IEEE record number: 7660.
IEEE-C37-122-3-2024,IEEE C37.122.3-2024,IEEE Guide for Sulphur Hexaflouride (SF6) Gas Handling for High-Voltage (over 1000 Vac) Equipment,IEEE,guide,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.122.3-2024.",https://standards.ieee.org/ieee/C37.122.3/7710,,IEEE SA page status: Active Standard. Published: 2025-05-06. IEEE record number: 7710.
IEEE-C37-122-4-2016,IEEE C37.122.4-2016,"IEEE Guide for Application and User Guide for Gas-Insulated Transmission Lines, Rated 72.5 kV and Above",IEEE,guide,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2016,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.122.4-2016.",https://standards.ieee.org/ieee/C37.122.4/3781,,IEEE SA page status: Active Standard. Published: 2017-05-15. IEEE record number: 3781.
IEEE-C37-122-7-2021,IEEE C37.122.7-2021,IEEE Guide for Field Testing of Gas-Insulated Substations Rated Above 52 kV,IEEE,guide,International / North America,C37 switchgear and protection equipment - Testing Monitoring and Diagnostics,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.122.7-2021.",https://standards.ieee.org/ieee/C37.122.7/7399,,IEEE SA page status: Active Standard. Published: 2021-08-05. IEEE record number: 7399.
IEEE-C37-122-8-2026,IEEE C37.122.8-2026,IEEE Approved Draft Guide for the Application of Mobile Gas-Insulated Substations Rated Above 52kV,IEEE,guide,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2026,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.122.8-2026.",https://standards.ieee.org/ieee/C37.122.8/7341,,IEEE SA page status: Active Standard. IEEE record number: 7341.
IEEE-C37-123-2023,IEEE C37.123-2023,IEEE Guide for Specifications for High-Voltage Gas-Insulated Substations Rated 52 kV and Above,IEEE,guide,International / North America,C37 switchgear and protection equipment - General Switchgear and Protection Requirements,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.123-2023.",https://standards.ieee.org/ieee/C37.123/7711,,IEEE SA page status: Active Standard. Published: 2024-04-19. IEEE record number: 7711.
IEEE-C37-230-2020,IEEE C37.230-2020,IEEE Guide for Protective Relay Applications to Distribution Lines,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.230-2020.",https://standards.ieee.org/ieee/C37.230/5905,,IEEE SA page status: Active Standard. Published: 2021-03-19. IEEE record number: 5905.
IEEE-C37-233-2023,IEEE C37.233-2023,IEEE Guide for Power System Protection Testing,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.233-2023.",https://standards.ieee.org/ieee/C37.233/6676,,IEEE SA page status: Active Standard. Published: 2023-09-07. IEEE record number: 6676.
IEEE-C37-234-2021,IEEE C37.234-2021,IEEE Guide for Protective Relay Applications to Power System Buses,IEEE,guide,International / North America,C37 switchgear and protection equipment - Relays Protection and Control,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE C37 family metadata record for switchgear, circuit breakers, relays, reclosers, and protection equipment; this record points to the official IEEE SA page for IEEE C37.234-2021.",https://standards.ieee.org/ieee/C37.234/7037,,IEEE SA page status: Active Standard. Published: 2022-02-07. IEEE record number: 7037.
